64 64
 -4 -57  13 -55  -6 -46 -26   0   4  24 -13 -36 -44  36 -40 -55  20 -13  -8  11 -53  62  56  45  15 -14   5 -14  46  54  35 -22  61 -15 -13  -9   3  26  56 -57 -14 -21 -29   6 -49  -5  16  35  47 -56 -18  58 -57 -26  40  22  24 -19 -56   6 -29  44  48 -32
-35 -28  23  32  62  15  39 -16  58 -54  54 -54   6   6  45 -11  15 -36 -17  22   2 -41 -20 -37   4 -11  33  39 -31  18 -57  -2  54  31 -34  52 -18 -59 -28 -23 -49 -38 -13  21  33 -32 -54 -16  -4  -6 -58  63  17 -14 -38 -42  39  59  61 -56  13 -59   6   3
 36  36  -9 -46  41  27  -5  57  54  46  14  23 -49  25 -57  11 -45 -51  10  36  -1  36  58 -25  32  56 -17 -19  61  54  49  33  26 -24  51   4 -60 -17  -3  58 -35 -53  17 -20  36  24  56  55  37   2  28 -28 -25  22  11 -57  14  59 -12  11  49 -27 -20  11
 14 -32 -49  18  15  12  12  44  24 -35 -39  -4  53 -47 -12  26  19 -48  62  58  38  10 -63 -11   5 -10 -64 -10  27 -19 -63 -23  13 -47  59 -36  29   7 -56 -11  36 -31  50  25 -14 -26 -13 -58 -10 -14 -64 -36  60 -62  17   1  -8  18  55 -45  63  56  -3  12
-55  -8  40  39 -64  48 -36  36 -46 -50  -2   4 -12  49  10  42 -29  11 -57 -33  13  24  32 -59 -22  23 -40 -23  16  21  53  25 -50  29   0 -50  14  29  50  32  43 -16 -28 -32 -30  47 -54   5  -6 -47  37 -57  42   5 -52 -44 -35 -28  -2  45  58 -13   6 -56
-47 -57 -42  31  36 -56  -1  15  -7  35  47  27  18  58 -32 -52 -53 -59 -45  53  11 -33 -54  40   4   8  21  -2  59 -37   6 -52 -30  28  43 -58  36 -22  22 -35 -50   5  56  32  -1 -39  45  11 -34 -64   0  41 -32  10  17  36 -46 -26 -30 -50   2  40 -38  36
  4 -58  43 -24 -16   1   6  -2 -58  -2 -33   6  23 -52 -47  54 -52  17  31 -20 -36 -15 -48 -18  23 -14  -4 -39 -38  23  62  30  29  41 -57 -51 -22  13  12 -16 -53  43  54  35  55 -57  25 -61  25  -8 -16  53  41   0 -29   1  51  32  26 -51  -9  24  44 -44
  1  51 -31  43   0  45 -36  11  24 -46 -18  15 -38 -57  19  51   0 -61  40 -23   3 -53  42 -10  43   5   4 -30 -35 -16 -10  31 -29  24  10  35   5  38 -18 -34  57  29  45 -45  36   0 -58 -28   3  46  14 -57  57  -8  -3  37  61 -63 -57 -37 -15  -2  58  20
-42   4  -9  27 -21  38  57 -28   3  39  -9 -25 -25  -3  12  43 -21 -38  50 -28  18 -17 -55  16 -15 -47  43  34  15  37  -9  37 -23  46   0  20  20  -6  56 -41 -31 -17  -1   8  44 -53 -13 -41 -27 -27  -4  55  21   5   7 -58  22 -14  40 -27 -41 -33 -54   1
-50  11 -43  34 -59 -50  58 -26  -3  -7  46 -22   4 -30   1  41   7  61  32 -36   3 -24 -30 -39  26 -53  -1  50 -22   9 -13  -8 -44   8 -37 -39  22 -43  -1 -44  14 -18  -2 -46  16  63  59 -41  61  27 -12   0 -61  22  25  30  33 -40  16 -52  34 -61   4  54
 11  31 -48 -30  52  15 -10   2  61  52  20  13  51  15  37  48 -21 -39 -16 -18  47 -54 -52  17 -30  28  29 -60  31 -31  59 -21 -63 -53  13  53  26 -61  -8  24  55 -52 -27  42  28 -54  27 -57 -29 -53 -11 -45 -43   2  36  -8 -34   1  -4  62  34  -9 -23  35
  2  54  25 -35  57 -47  53  48 -35 -38  26  57 -27 -11 -64   8   1 -10  27  22  56  -1 -50 -42 -64  11 -44  35 -62  -3   6   5 -13 -33  34 -20 -16  23 -36  14  49  55   7 -42 -20   8  31  45  62  -6   4  54  58  18 -52  58 -35 -31  29 -32  30 -28  37 -46
  3   7  -2  52 -34  27   2 -49  18 -55 -26  62  17 -59  44  15  -1 -16   5  -7 -62  18 -12 -32  51 -47   0  17 -11 -27  35  57  44 -30  45 -54  61 -17 -39  15  -8  -1  13 -54   4  -7  25 -60  41 -33  -3  44  49  49 -52  36 -61  12 -11  -8  49 -39 -15  29
 -5 -34  39  -8  13 -64 -57 -58   0  20 -48 -60 -50  41 -56  55 -56   6  35  57  -9  47  29  -6  -5 -45  51 -20 -20 -28 -55  39   3  48 -33 -48  49 -26 -42 -15  58 -26 -11 -56 -48  -2 -64 -40 -60  35 -46  -5  19  47  54 -50 -62  41  -5 -18 -51   4 -43  16
-11 -12  33 -26  26  55  23  21 -34 -52  29 -18  10  29   6  14   1  24 -54 -44   8 -64 -30  10  41  29  57  54 -30 -50   7  23   3 -24  61 -35 -33  20  50  -3  32  16  43 -21 -19 -14  57  46 -54 -61 -62  18 -61 -27 -35  44 -62 -42  35 -28 -28 -22  59  39
 18  56 -59  49  12  55 -17 -19   7 -38  24  53  12  17  35  23  21  38 -23  24 -53   6   5 -51  28 -24 -14 -63  18 -19  40 -28 -26  45 -43  50  37   4 -33 -20  31  55 -31 -21   9 -59 -62 -34  43 -20  54  54  50  -5 -61  15  35 -11  16 -11  35  -8  25 -55
-26  47  59 -53 -13 -37  -9 -46 -46  25  -2  27  30   0  57   9  44  48  -1  31 -21   2 -18 -49  56  62   4  27 -10 -34  36  28 -51  31  39   0  58 -33  19 -51  56 -47  40  22  17  34 -33  -2  18  30 -35  61 -32  11 -52 -40   9  17  51  63  47  23  28  60
 -9   3  -4 -15  34 -49  -2  26 -32 -25 -16  50 -55  15 -16  27 -19  13  24  14 -40  37  38  33 -10  26  32 -27 -15  -4 -31  40 -64  29 -38  34  45  24  -3 -51  63  45  63 -56  -3 -17  35  42  60  -4  -8 -44 -31 -33  53  23  57  22  60 -22 -46 -35 -45 -46
 58 -19  53  39 -59 -14  53 -59 -33  52 -51  28 -28  49   7 -32 -19  63 -11  14 -34 -22 -27 -41 -64 -31   2 -45  -2  21 -27  -8 -62 -38 -32 -57  12 -43 -52  44 -55 -38   8 -19 -53 -49  14  -8 -49 -61 -58 -19 -19 -21   5 -18  12 -57   1 -54  28  38   2  30
-63  34  37  13  55  50  -7 -63 -52 -62 -18 -41 -47  60  15 -32  63  21  14 -19 -64 -45  27  12 -38 -36  22  54 -62 -40  20 -61  59  -7  17  50 -21 -54  51  -9 -52 -30  14 -34 -34 -35  -2 -34  50 -52  11  50 -33 -26  -2  -7   2 -44 -17   4 -19 -61   8 -24
 -3 -39 -38  40 -29 -50 -32 -16 -16  46  14  14 -52 -52  44  62 -39  -9  49  -8  29 -17  50 -33   4 -31  36  49 -27 -20 -39  34   5 -13  10  40   1  42 -40  49  25  38   0  37  51 -20  35 -52  36  20   4   1 -60 -10  33   8  24   5  -7  61  49  18  31 -10
-59 -23 -34   7 -44  -9  -8  45 -35  56  18 -48 -27 -11 -36 -55 -54  33  10 -50 -41 -21  22  47  48 -49  44  33  33  11 -41  38  53 -10 -19 -55  45  38  54 -54  30   8 -37 -61  61  -9 -52 -57 -40  23 -43 -16 -62  43 -33  51  58 -52  20  27  23  44   2  12
-30  47  21 -49  21  11 -39 -12 -45 -12  -9 -47  44   4 -40 -60 -37 -18 -12 -35 -39  20 -48 -44  32  37  47  -9  17 -15 -60  51 -31  25 -62  54 -27 -37 -22  -8  16  34   9  -4 -26  34   0   1 -48  53  30 -23   9  47  -3 -23  20 -19  32 -27  30  36 -40  63
 -2 -38  54  35 -11 -32 -37 -59 -62  37   1 -24   7 -62  41  23  55   8 -64   0  -9  -2  41 -53  43   9 -16   9 -18   8   9  44  34  -1  15 -41  31  42 -35  34  15  30 -54 -42  32  52  45  23  -4  46 -41  51 -20 -64  62 -41  10 -18  32  56  54 -23  36  24
 40 -13  47   8 -35 -52 -22  45  43 -12 -61  11 -24  49 -29  36  31  -6  23 -53  -5  21 -30 -59 -61 -62  61  57 -20  33  17 -44 -44   1  28 -15  13 -58 -34  -8  -5 -30 -60  35 -45 -25   8  50  33 -33  61 -36  53 -33 -31  56 -31 -34  50  13  63   3  34 -45
-60  -2   5  18   5  35 -54 -64 -59 -50  35 -40 -11 -21 -54 -41  11 -57 -13   0 -26  21  -8   8  51 -22 -43  51  46  55 -58  50 -10  11   4  59 -17  15  59 -12  29  30  13 -45 -54  23 -22  21  31  29 -43 -59 -14  13  13 -26  56  35 -39  38  26 -33  24 -48
 43 -35 -53 -38  44 -58  14   9  37 -37  28  47  51 -58   4  18  36  25  23 -42 -26 -27  -4 -34 -56  21 -60  34  53  29  51  32  58  62  58  38 -59   8 -17  42  36 -52  25  23 -46 -35 -23  54  54 -64 -51 -36 -27   9  -5 -19 -33  -1 -48 -44 -36 -61  52 -42
-63  46  60 -58 -10 -20  48 -38  -8   9  49  10  38 -38   1  28 -37  14  57   0 -41 -12  46 -10  51  62  10 -48 -63  -2 -26 -62 -20 -29 -55  35  15  57  61 -57   3  47  17 -23 -55 -46 -58 -28  32  63  37  56 -13  19 -18 -26  17  57 -10  18  -9  29  20  36
-64  29   7  15  23   4  22 -38 -13 -25   3  -3  -6   9  33 -38   8   6 -46  59 -39   1 -30  42  -6  24  -4  49 -11 -47  21 -11  46 -36 -60   5  33  26  31 -44 -62 -29  17  -4  44 -13  22 -11  57  41 -16 -45 -22  18  61  36 -21  -6  21  32  11 -21 -42  -7
  7 -38  63 -24  53  30  -3  55 -63 -50 -13  46   1 -55 -29  -5  50  19  14 -36 -26  11 -64  17 -59  22 -15  16 -63   7 -54   8  34 -55  49  23  39 -18  14  41  -4 -63  23  62 -54  58  -7  61  13 -57 -39  51  18 -38   4  24  48  54 -24  49  -3 -14  -7 -33
 -5 -22  54 -29  24   4 -52 -43   5  35 -45  16  29  12  13 -22  19  38 -34 -27 -64  34  61  48  24 -26  33 -42  24 -37 -11 -44   5 -20  -9 -34  48   3 -13 -10 -26   6 -58 -61 -46  19 -19  37  -7  11 -54  -6 -18 -56 -22 -58 -18 -52 -36 -58 -25  18 -38  44
 62  17 -54  46 -44  -3 -28  -6 -61 -22  -3 -43  61  43  58  -9 -10 -59  49  36 -51 -37  43  -5 -25 -57   1  14  25  28  -5  23 -19   5   6   2 -61  42  60 -58 -43  -6 -36 -46 -27 -42   9  27 -37  -6   0 -24  22 -21  35  61 -14 -27  12 -52 -63 -57  35 -18
 12 -23  48  15 -44  45  22 -23 -25  50  -5  12 -56 -59 -25 -28  -1  39  12 -43 -46 -16 -45   5  21  31  17  22  38 -12 -60 -14  30  53 -62  50  34  24 -37 -55  10  22  21  18  27  60  54 -37  36   3 -16  54  51   3  -5   8 -30 -52 -34 -56   1 -30  -5 -33
-41  -3 -47  57 -43 -20 -62  31 -62  23 -15  30  20 -24  57  -8  43 -23 -18  30  45  42 -26 -49  54   4 -40  -9  38  19  22  62 -48  39  55 -27 -45  58 -60 -42  17 -11  52 -27  29  45  29   8 -42 -52 -26 -61  54  12 -45  44 -48 -21 -28  55  62  58  53 -50
 34  44 -13  53  38  -9 -53  -8  44  63  29  10  44  -5 -46 -61   7  -7 -58  -3 -59 -39 -23 -42   4  13 -51   2   8 -62  16 -22  46 -61 -33  21  -6 -21 -51 -25 -22  42  49 -41 -27 -61 -38  44  -4 -32 -23   2  -6  19  24  62 -32  37   1  40  39 -47 -46  21
-43 -14 -22  15  29  -9  54 -57 -30  39 -34   7  43  -8 -12 -25  25  29  41 -45 -16   1 -47  17 -26  18  -7 -51  36  12  35  57  62 -51   8  27   5  -1  34  39 -26 -63 -18 -47  -7  34  -7 -46   0 -30 -27  48  36  -9   1 -54 -55  59 -40  45   7  59  38   5
