64 64
-16  49  28  31   1 -12 -58 -40 -26  39 -50  52  57 -29 -50  58 -57 -19 -12 -35 -19 -57 -43  59 -56  17 -19   6  16 -48  13 -63 -63 -23  32   2  29  38  27 -60  13  41  56   6 -52 -58   1 -44 -13  53 -15  32  60   7  27 -59 -40 -56  11  40 -39 -40  41 -38
  2   9  29 -33 -17  -8 -29  60 -31 -37   3 -19 -31 -60   1  20  57  51 -11  53  -6 -48  58  18 -39   5  -6 -14  30 -28  12 -32  45 -23  -1 -35  33  35 -39 -62  62  28 -16 -32  32  49  52  25  36 -23  15 -34  -6   9  48  19 -49 -21 -59  45  15  17 -51  -4
 59  12  25  28 -17  51  31 -18  15 -49  14 -16 -64   2 -55  37  44  24 -61 -26 -30  52  57 -15 -33  62 -34  46  15 -21 -22  10  55 -60 -25 -25  55 -58  21   6 -43 -29  54 -43  37 -64  58  17  24  62  55  58  50  48 -21 -47  46   9  63  -2  52 -23 -56  44
-19 -17 -45 -28 -11  40  43  10 -53  33  32  48  33  26   2  -6  24  -7 -12  10 -22  32  27 -40 -23  26  22 -34 -60  31 -54 -15 -50 -35  22   4 -59   1 -50 -48 -30  46 -64 -60   9   2  -2 -31  60  50  44 -26  18   7  -2  60 -30 -43 -38 -26  52 -28  23 -62
  1 -19   6   6  46  21  22 -47   3  22 -43 -52 -39  19 -18 -43   5 -38  -5 -40  33  57 -44 -61 -50 -18 -23 -62  18 -63 -59 -45 -18  11  25 -35 -32 -17 -18  36 -59   3  48 -34 -42 -34 -13  27  -8  46  51 -38  40 -57 -35  54 -11   7  57 -57   8  62 -38  54
  9  51 -45  42 -30   1  14 -24 -60  -2   6 -38  29  58  54 -43  40  41 -17  16  49  13   7 -26 -44   0 -18  28  -2   8  18 -57  -4  38  49  30 -25  -1 -58 -20  62  13   6  27   7  -4  48 -17 -26 -32 -64 -41  45   7  -3 -63 -57  43  29   5 -12 -17  12  48
-43  -2  14  -3  61  21  41  59 -30 -17  22  41  44   7 -40 -46  39 -40 -23  20  31  38  21  38  18 -14 -21 -58  33  56  54  55 -10   4 -12 -13 -39 -35 -17  -5  12 -59 -28  -8  12  -3  10 -13  21  51 -57 -11  26  28 -37 -20 -50   7 -14  48  -1 -24  39  53
 44 -37 -24 -58  -8  23   1 -60  29  38  -3 -23 -29 -57  29  56  59  36 -19  21   1   9 -63  15 -48 -13  -1  15  27 -26   4   7   1  44  13  57   4 -49  62 -31  53  -5  10 -40   2 -25 -48  -3 -52  -2 -46  13 -57 -45 -36 -41   6  28  38 -31 -62 -22  41   4
-42 -10  -3  26   5  -5  59  -6  54   6  18  -7  45  35  54  57 -31 -55   6 -24 -36  35  -1  35  -1 -27 -60   1  15  45 -59  37 -28   3   0  41  62  -5 -28  53 -63  54 -18  47  25 -28  40  58 -19 -17 -30  10 -46  33 -19  17 -58 -15 -46  21 -33 -40  -5   3
 27  59 -20  25 -10  16  14  -8   7  60 -25 -32 -31 -49 -37  14  -2  -3 -40  16 -33   5 -31 -27  55 -12  59 -42  12 -10  25 -25 -15 -59 -64  39  22  15 -33 -35  11   6  -3  44  22  24  -5 -44 -42  19  37 -11 -39 -58  26 -48  -6  21 -26 -58 -53  63 -19  -4
-60 -18 -28  26  61   3  55   8 -54 -11 -11  32 -51  48  52 -29   3  25  24  28  32 -13  44 -38 -56 -46 -31 -44 -47  14  16 -42  60  52  48  57  -8  40   2   2 -35  55 -30 -22  39 -42  14 -22  48 -26 -57  16  25  51  42  34 -58 -53  54 -41  26   6 -19  22
 -5 -34  16  51 -58 -46 -11 -29 -55  23  13  48  45 -37 -38  29   2 -31 -19 -37 -43 -40  61 -37 -29  51 -14  61  -6  32  20  53  62 -28  40 -60 -10 -35 -25  -1  52  52 -17  33 -48   9  -1  18  43  44  45 -64 -60  43 -37 -24  30  13 -27 -40 -19  57 -51 -21
-35  53 -17  19 -46  22 -46 -58  11   1  40  27 -53 -25 -19  54 -45 -38  54 -40 -59 -47   0  36  30  37  60 -52  31 -54  -9  60  63  39  16 -46  -3  34 -40 -56 -28 -64  35 -17 -25 -48 -27  -5 -21 -37  19 -16 -20 -45 -44 -54  56 -47 -42  23 -37  14  20 -38
-11 -28 -20  50 -58   5  59 -22   5  30  25  45  47  62 -24 -38 -39  59  10   5 -50  31  16 -58  48  38  30 -53 -12 -14 -27  41  22  18  28  28 -41  23 -57  28 -11  32   9 -28  31  49  -2  56  44 -55  -2  58  40 -50 -63  24  52  31  35 -23 -47 -56 -46  39
 26  46   3  49   5  10  14  59 -21 -41 -33 -54 -55  30 -62  53  39   0  48  15  14  49 -25   3  16 -54  44  33 -46  62   8  45  45 -53  30 -14  22 -20 -19 -63   4  13 -53  13 -21 -51   2 -46  14 -14  33 -36 -29 -56  31  51 -46  11  20 -28  10 -36 -47  -9
-24  48  41  62 -36 -41  63  32  36 -54 -19 -49 -41  48 -31  37 -30 -62 -62   6 -54  33  -7 -36 -19 -50   0  55 -22  18 -18  18   2 -41  16  30 -18  15  -1 -46  25  44 -31  49  28   2  22  63   4  24   5  14  -6  62  42  39 -52 -21  30  -9  61 -52 -55  -1
-29  26 -35  18 -23  28  36 -61   9 -58  52 -27   8  10 -28 -51 -29  41  27  29  40   6   4  52  49 -30 -21  46 -18 -11 -19  17 -49  10 -29  -8 -25 -56  -5  48 -50 -17 -43  22  58  -6  35 -35 -29  -1  58 -53 -59  -2 -64  54  32 -21  36 -50  32 -47  31  47
 27 -61 -24 -62 -53  35  50 -39 -45 -56  47 -51   2  19 -22  37 -46 -28  49 -41  34  49 -51   2 -36  49  16  61 -62 -17  44  29 -14 -44  32  -3  56  18  22 -53  26   6 -40 -36 -39   2 -62 -21  38  51   2   8  36  15 -54 -64   0  26  61   2 -55  42 -33  -4
 62  63  57  54  18  16 -63 -20 -42 -39   9 -17  27  11  26   1  -2 -36 -55 -30  43 -45 -30 -21  45 -32  45  55 -54 -52 -13 -56 -52 -20  63  30  60 -64 -54 -46 -38  19   1  53 -34 -37  -9  28  -9   0  62 -30  20 -31  13   1   1  -6  -8  11   7  43  19  19
-40  18 -15 -44  19  -5 -25  45 -49  40  34 -19 -60 -39 -54  -5  26 -56  30 -18 -23 -21  47  42  38 -24 -11 -19 -45 -55 -64 -21  27 -15   0 -18  44  39 -37  59  15  62 -23  19 -41 -13 -49  49  -5  45 -33  37 -40 -49  15  62  -9 -59 -21  10 -50 -21  54  41
 28 -10 -40   9 -35 -13   4  44 -15  45   0   9 -32  15  -6  28  -4  26   1  20  41 -48  19 -32 -43  62  42 -29 -22  32 -51 -58 -42 -27  15 -13  24 -44 -32 -54 -63  32  19 -30 -17 -51  62  43  39  -1  -1  16  15 -46  48  37 -47  27 -56  -5  -5 -43   1  18
 -6 -47 -59 -45 -27 -27 -35 -26 -59  48   8 -12  61   6 -33  37 -59  31 -11  21  49 -26  -6 -62 -63   2  -3  -4  24  63 -50 -46 -48 -44 -27 -11  -7   2  27  -1 -14 -28  51 -16  42 -45 -43  48  50  10   5  35  48  63  38  49   1 -29 -18 -39 -30  -4 -20 -14
 16  17  39 -54 -44   3   9   6  39  -4  54  17  15 -53   1   1  22 -58 -27   6 -59 -53  -8   7 -18  38  32  17 -30 -52 -61  51  30  43  61  50 -18   6  -8 -43 -62 -17  38  18  -6 -24 -45 -48 -18  -8  23 -12   3 -49  59  50  53  27   3 -41  40   6 -54   6
-15 -57  -8  31  13  48  52  16 -33  27 -30  26 -61 -11  42 -15  46   1  37 -15  16  32 -29   5  -4  38  29 -28 -19  39  42  30  47 -30  -2  -4 -46 -14 -52 -14 -51 -18 -52 -48  36  54   2  18  -8 -25 -61 -56 -56 -25  14   4 -51 -21  40  -6 -46  18 -39 -63
 52  23  -2 -58 -55  10  -8 -41  57   4 -25  29  -5  41 -17  51 -47 -14  59 -39  25   9  29  39  52   5 -31 -57 -41  -6 -56 -53 -47   6 -47 -37 -47  10 -14 -54 -50  25  39   9   3 -42  -4  20   8  -8  45 -30 -63  10 -55  54 -49 -22  61 -26  37 -59 -15  54
 12   2 -47  29 -52   3  39 -37 -35  14  36  32  36 -31 -12 -20  25 -31  14  26  43  23  16  58 -62  13 -32  39  19  17  29 -33 -45  47  60 -32 -14  35  -5  15 -15 -33 -17 -43   0  35   1 -39 -60 -48  52  47  39   4  41  41 -46 -55  16  37  26 -18 -60  46
-35 -64 -50  15  35   9 -33 -44  40  14 -23 -23 -14  42   2 -10  58 -10 -26  34  59 -49  11 -51 -39 -36  50  51  10  54  33  39  54  47 -10  25  -8  21  45 -31 -28 -42  10  22 -64 -52 -52  59   3 -14  29  -2   2 -24  11  27   4  -3  14 -50 -13 -16  53 -23
-33 -20 -62  24 -63  47  57 -27 -59   3  59 -59  15 -56 -64 -46  -6  29  16  60 -58 -37  23  10  24 -26  25 -53  22  14 -12  53  58 -10  13  60 -27   6 -31 -22 -55 -35 -16  25 -27 -16  43  31 -50  -4  28 -44  23 -13  30 -16  25  -9  -5 -17 -58  48 -27 -64
-26  50  60  12  -7 -34  54   2  -5 -26 -37  32  23 -57  -1  37   3 -37  57 -38  15  23  10 -24 -49 -58  24 -43  54  61 -43 -36  47 -46  40 -24 -16  31  43  43 -59 -58  11  28 -51 -54   1  16 -26  -6  43  53 -46 -11 -35 -31  -5  53 -10 -15  50  11  14  34
 29 -10 -54 -51 -43  53  56 -37  60   3  55 -55  14  -7  26  52  51   5  41 -59  58 -58 -26 -10  60  28  39  46 -24 -11  16 -59  44  27 -45 -63  16 -53 -36  12  15 -44  22 -35  13 -16 -47   0  53  58   6  47 -64  44 -27  60   9 -51  43  49   2  -5  54 -18
-42 -55 -16  39 -43  12 -13  36  32 -55 -63 -19  -7 -46  46 -18 -52 -12 -34 -52 -32   3 -55  41  16  52  26 -45 -17  17   1   6  26  49 -19  47  -2  32  19 -34  42  20  12 -29  38  -6  18  50  46  48  63 -50 -13 -56  56 -60  60  18 -41 -21 -29  24  49  62
 10 -34  45 -56  63   1 -26  41 -43  50 -52  60 -20  30  46 -38  14  45 -23 -62  53 -31 -58  49  51 -35 -35 -41  53 -50 -43  -1 -19 -62   7 -20   3  46 -43  25  32 -31  21 -51 -64   3 -25  14 -15  16  16 -26  49  22 -40  37  51 -11  60  41   3 -47 -24  48
-45  48 -36  23  30 -15 -16  -2  19 -59  11  19   8  51 -31  57   3  50 -32 -11   8  -8 -38  -4  45 -42 -27 -16 -25  13 -31  -6  -3  -3 -47 -37  47   1  26   2   6 -27 -43 -49 -40 -10 -56  28 -24 -24 -47  49  32 -21 -19  13   1  18  62  40 -33 -33 -30  29
 28 -12  56  11  53  18 -51  -4  56 -30  11 -48  25  19  44 -63  60  61  50  28 -24 -33 -22  41  49 -24  17 -47   7  52  46 -29 -24  38  47 -35  -7  60  25 -15 -33 -28   1  56  56 -18  57  52 -21  44  16  20 -53  58  -3  61 -30 -49 -50  41 -61  60 -51 -21
 34  60   8 -37  56 -30  12 -41   6 -50 -49  -2  -4 -55 -14  39  53 -61  -5 -64  61  57  61 -32 -56 -53 -55 -53 -57 -42 -10  42 -46  62 -59 -53 -32  18 -30  39  32 -14 -27 -36  -5  24 -61 -16  27  -1 -16  24  -8 -18  56   0  -7 -62  11   1 -40 -63 -21 -21
 63 -16 -10 -32 -62  24 -57  34 -54 -20  62   5 -60 -62  53  31   1 -26  -8  57  20 -16  -7 -51 -14 -60  14  11 -59  57  54 -60 -22 -20 -28 -20 -60 -21 -49 -49  24 -51  20  28 -49  10  -4  16  48  52   9   4 -28 -62  17  23 -58 -32 -30 -53 -39 -40 -48   3
  4 -12  48   8  32  63  23  -8 -52 -20 -44 -36  54  16  44  38   4 -10 -22  41  -8  59   0  -1 -37  34  10 -11  58  26  56  -2 -49  40 -58  47  39  30 -25  52 -54  -5 -48 -64 -52  60  38  16 -14 -48  -7  43 -53  57 -22 -25  27  52  28  21  15  20 -45  30
 -3 -38  13 -28  56  52 -40 -62 -17 -24 -62  -5 -27  40 -52  23  56   5   2 -61  -1  44 -22 -38  33 -58  48 -16  27 -61 -50 -40 -35  27  -4 -43  15  21 -41  62  61 -39  -6 -30 -63   6  58  57 -53  -4  61  10 -23 -25  37 -54 -18  21  -6 -55  24   8 -31  54
-29  29 -53  50 -14 -29  48 -16  -4 -22  18  -2  48  12  -9  60 -55 -12   6 -14  28 -21  -4 -54 -64  54 -45  25  -2 -12  15  33 -47  26  19   4  61   3  52  -6  46   6  56  30 -45 -17  26 -36  36 -31  14   0  12 -54  10  13 -64  29 -26  -2 -47  53 -33 -30
 15  50  38  13 -11  26 -57 -29 -31  63 -62 -12 -18  28  16 -46  61 -34  18  10 -24 -36 -41 -24  57  -3  38 -54 -14 -59 -19 -63  55 -45  14 -20  46  21  16 -49  20  18   3 -61 -18 -45 -43 -20 -15  40  54  25 -60 -51 -63  62  10  39 -56  60  44 -11  61  35
  9  12 -49  -9 -31  31   6  54 -15 -55  57  32 -36 -50 -52  13  54 -62 -26  59 -49 -25  57  25 -50 -63  21  58  -9  18  29 -64 -34  44  -9   0  12  61 -10  61 -58 -17  29 -30  -3  41  47 -12  43 -43 -17  58  -4 -24  19  10 -23 -24   4  32  59 -31  32 -39
-51 -41  25  25 -44 -49  23 -38  -2 -12  -4  60 -34 -21 -16 -55   0  31 -60  60 -57  23   6 -16 -64 -54 -47  59 -21  49 -44  -7 -55  46 -46 -35  61  41  -8  -4 -34  52  -8  -4 -32  40   5  32   7   9  29  14 -31 -29  62 -31 -18 -49 -36  25 -63 -16 -46 -54
-34 -27 -25 -36 -50  31  24 -20  20 -48  40  52  56 -18  20  -1  55 -15 -51 -40  21 -53  -7 -61 -37  21  28 -36 -58  47 -26 -28 -44  13   0 -30 -19 -40  15 -63 -24  -9  53 -32  37   9  31  29  59  44  53  16  56 -17  19 -45 -60 -17 -17 -54 -34  21 -17 -14
-30  47  21  15 -56 -28  16 -16  27   5  17   1 -49 -16 -34 -54 -35 -45  26 -43   2 -19 -24   7  28  23  17  59 -20 -64 -19  14  48 -62 -34  56 -26  46 -24 -62 -12  57   3   3 -22  33  13   7  52 -25  28  -9  20 -60  62 -16  27  15 -21 -57  16  25  21   0
 27  51  -8 -62  34  32 -60 -42  26   7  25 -60 -24 -26  11 -36  13 -25  19 -31 -21  17  17 -58 -31  61 -51  49  22  34 -15 -15  22  41 -13  -8   9  -9  14 -29  62 -25 -25 -26  13  50   3 -38 -39 -42  -5   4  40 -52  10 -55 -55  23  58  31  -6 -21 -47 -48
-44   4   8  29  60 -42 -63  58  -3 -24 -31 -54 -37  36 -28 -12  58  31  57  34  43   3  43  53 -37  37  20  21 -48  37  37 -28 -22 -19 -62 -26   3 -61 -32 -64 -21   1 -54   6 -27 -18  59 -32 -51  52 -62  56  -9  46  45  18  19   2 -25  36 -25 -52 -56  17
 -7 -54  55  60 -51 -40  60  -7  25 -58  63  63 -12  58 -33   1  46 -31  -6 -26 -49 -25  56  35  41 -32   7 -47 -20  15  34  38  26  26  34  39  50  31 -32  11  37 -32  10 -38 -38  41  27 -55 -53 -43 -17 -38  -3 -25  61 -26   7   4  -9  52 -44 -38  26  46
 52  -4  21  38 -37  54 -15 -63 -42  60 -37 -16  37  54  -7  48 -52  40 -53   9 -48 -56  47  23  13 -25  11  33   1 -27  15 -11  34 -28 -37  61 -38  12  62 -16   8 -39  33 -18 -48 -38 -34 -36 -61 -23  37 -45 -14  20  42  63  59 -10  32  -4  27 -17  49  -3
 19 -52  -5  46  25  -7 -34 -31  19  63  15  35 -38  46  63 -35 -41  36 -16   9  -8 -38   8 -12  16 -24  48 -20  23  34  41 -21  46 -28 -39   7  30  -9  41 -15  -9  -8 -44  17 -26 -45  46  -2  55 -34 -57 -17  -8  16  35 -55  56  20 -11  16 -10 -34  59 -28
  3 -44  44 -31  11  21  18 -62 -51  38  19 -12  57   1  50  48  31  57 -33 -40   9 -61 -31   2  23  22 -46 -51  52 -51 -15  -9 -31 -35  24  44  50 -22  47 -64 -48   2 -12 -55 -60 -26  57  35 -33 -39  59  41 -36 -36 -21  51  50  -3 -64  39  10 -15 -34  43
 15  55  23   1 -31   6   1 -14 -55  53  -5 -51 -37 -11  48  -5  14  44 -28  42 -56  15  29  59 -52  29  34  22 -50 -64   1  29  55 -40 -33 -39  31  32  11  40  22 -58  53  49  -5  37 -20 -55  17  16  51  26 -33  16  21 -21 -19  -9 -63  -4  -9   2 -39 -17
 27  -8   8  -6 -39 -45 -30  47 -39 -41  32  21  60 -51  30  14  29  18 -24  61 -30  61 -24  16 -12 -22 -52  43  44 -27 -38   7  30  34 -63  55  53 -29  38 -49  -6   6  36  -9  19   2 -59 -15 -44 -19 -18  -9 -22  22 -57  30 -64 -45   9  45  -8  36 -12 -42
  6 -10 -51  -4  25  51  11 -44  -6 -17  11 -51  49  16  -2 -58  61  44  -3 -25   3   4 -59   3  23  14 -16 -49 -14  37 -26  57 -37 -13 -11  52 -25 -64 -56  33 -17  19  46 -32 -29 -19 -26 -32 -39  35   7  28 -25  12 -32  62 -37  16 -50  13 -11 -12   6  16
 39  59   5 -50  59  13  47 -22 -31  30  11   4 -53  49  37 -28  21 -20 -63  60  57 -31  59 -44  49 -55  33 -25  -3 -24  55 -28 -29  -4 -13 -33 -54 -30   9 -21 -64 -44  47 -53 -58  20 -16  27 -63 -15  23  58  18  18 -50   3  27  47  42 -40 -41  34  -3  -5
